Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
SmokeTestSuite,Chrome 66.0.3359.139,,2018-05-24 00:00:47,2018-05-24 00:04:41,3m - 54.007s,PASSED
,,,,,,
Test Cases/Login_TestCases/VerifyPresenceOfFields_Links_LoginPage,Chrome 66.0.3359.139,"TC001-Verify whether user Id and Password fields appear\nTC002- Verify the presence of Register, Forgot password and Change password link in Login page.",2018-05-24 00:00:48,2018-05-24 00:00:58,10.337s,PASSED
openBrowser,Chrome 66.0.3359.139,,2018-05-24 00:00:48,2018-05-24 00:00:52,4.050s,PASSED
navigateToUrl,Chrome 66.0.3359.139,,2018-05-24 00:00:52,2018-05-24 00:00:57,5.210s,PASSED
verifyElementPresent,Chrome 66.0.3359.139,,2018-05-24 00:00:57,2018-05-24 00:00:57,0.160s,PASSED
verifyElementPresent,Chrome 66.0.3359.139,,2018-05-24 00:00:57,2018-05-24 00:00:58,0.080s,PASSED
verifyElementText,Chrome 66.0.3359.139,,2018-05-24 00:00:58,2018-05-24 00:00:58,0.124s,PASSED
verifyElementText,Chrome 66.0.3359.139,,2018-05-24 00:00:58,2018-05-24 00:00:58,0.125s,PASSED
"Statement - loginButtonPresent = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementPresent(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_BugsUI login/button_Login), 0)",Chrome 66.0.3359.139,,2018-05-24 00:00:58,2018-05-24 00:00:58,0.056s,PASSED
Statement - If (loginButtonPresent),Chrome 66.0.3359.139,,2018-05-24 00:00:58,2018-05-24 00:00:58,0.119s,PASSED
,,,,,,
Test Cases/Login_TestCases/InvalidLoginsCases,Chrome 66.0.3359.139,TC004- Verify whether user is able to login with only user ID\nTC005 - Verify whether user is able to login with only Password\nTC006 - Verify whether user is able to login by giving wrong credentials,2018-05-24 00:00:58,2018-05-24 00:01:06,7.519s,PASSED
setText,Chrome 66.0.3359.139,,2018-05-24 00:00:58,2018-05-24 00:00:59,0.924s,PASSED
Statement - loginButtonClickable = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementClickable(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_BugsUI login/button_Login)),Chrome 66.0.3359.139,,2018-05-24 00:00:59,2018-05-24 00:00:59,0.097s,PASSED
Statement - If (loginButtonClickable),Chrome 66.0.3359.139,,2018-05-24 00:00:59,2018-05-24 00:01:00,0.262s,PASSED
