Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
RegressionTestSuite,Chrome 67.0.3396.79,,2018-06-14 15:15:10,2018-06-14 15:24:57,9m - 46.780s,FAILED
,,,,,,
Test Cases/Login_TestCases/VerifyPresenceOfFields_Links_LoginPage,Chrome 67.0.3396.79,"TC001-Verify whether user Id and Password fields appear\nTC002- Verify the presence of Register, Forgot password and Change password link in Login page.",2018-06-14 15:15:11,2018-06-14 15:15:22,11.537s,PASSED
openBrowser,Chrome 67.0.3396.79,,2018-06-14 15:15:11,2018-06-14 15:15:14,3.036s,PASSED
navigateToUrl,Chrome 67.0.3396.79,,2018-06-14 15:15:14,2018-06-14 15:15:21,6.844s,PASSED
verifyElementPresent,Chrome 67.0.3396.79,,2018-06-14 15:15:21,2018-06-14 15:15:22,0.689s,PASSED
verifyElementPresent,Chrome 67.0.3396.79,,2018-06-14 15:15:22,2018-06-14 15:15:22,0.062s,PASSED
verifyElementText,Chrome 67.0.3396.79,,2018-06-14 15:15:22,2018-06-14 15:15:22,0.155s,PASSED
verifyElementText,Chrome 67.0.3396.79,,2018-06-14 15:15:22,2018-06-14 15:15:22,0.104s,PASSED
"Statement - loginButtonPresent = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementPresent(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_BugsUI login/button_Login), 0)",Chrome 67.0.3396.79,,2018-06-14 15:15:22,2018-06-14 15:15:22,0.052s,PASSED
Statement - If (loginButtonPresent),Chrome 67.0.3396.79,,2018-06-14 15:15:22,2018-06-14 15:15:22,0.127s,PASSED
,,,,,,
Test Cases/Login_TestCases/InvalidLoginsCases,Chrome 67.0.3396.79,TC004- Verify whether user is able to login with only user ID\nTC005 - Verify whether user is able to login with only Password\nTC006 - Verify whether user is able to login by giving wrong credentials,2018-06-14 15:15:22,2018-06-14 15:15:30,7.672s,PASSED
setText,Chrome 67.0.3396.79,,2018-06-14 15:15:23,2018-06-14 15:15:24,0.925s,PASSED
Statement - loginButtonClickable = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementClickable(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_BugsUI login/button_Login)),Chrome 67.0.3396.79,,2018-06-14 15:15:24,2018-06-14 15:15:24,0.095s,PASSED
Statement - If (loginButtonClickable),Chrome 67.0.3396.79,,2018-06-14 15:15:24,2018-06-14 15:15:24,0.248s,PASSED
