Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
ProductAddScenarios,Chrome 63.0.3239.132,,2018-02-27 15:31:12,2018-02-27 15:32:27,1m - 15.083s,FAILED
,,,,,,
Test Cases/ProductAdd_TestCases/VerifyProductAddPageLoads,Chrome 63.0.3239.132,,2018-02-27 15:31:13,2018-02-27 15:32:12,59.526s,PASSED
openBrowser,Chrome 63.0.3239.132,,2018-02-27 15:31:13,2018-02-27 15:31:21,7.342s,PASSED
navigateToUrl,Chrome 63.0.3239.132,,2018-02-27 15:31:21,2018-02-27 15:32:06,45.132s,PASSED
maximizeWindow,Chrome 63.0.3239.132,,2018-02-27 15:32:06,2018-02-27 15:32:07,1.161s,PASSED
setText,Chrome 63.0.3239.132,,2018-02-27 15:32:07,2018-02-27 15:32:07,0.347s,PASSED
setText,Chrome 63.0.3239.132,,2018-02-27 15:32:07,2018-02-27 15:32:08,0.249s,PASSED
click,Chrome 63.0.3239.132,,2018-02-27 15:32:08,2018-02-27 15:32:08,0.155s,PASSED
verifyElementAttributeValue,Chrome 63.0.3239.132,,2018-02-27 15:32:08,2018-02-27 15:32:08,0.096s,PASSED
Statement - productAddTabVisible = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementVisible(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_BugsUI Dashboard/a_Product)),Chrome 63.0.3239.132,,2018-02-27 15:32:08,2018-02-27 15:32:08,0.083s,PASSED
delay,Chrome 63.0.3239.132,,2018-02-27 15:32:08,2018-02-27 15:32:10,2.027s,PASSED
Statement - If (productAddTabVisible),Chrome 63.0.3239.132,,2018-02-27 15:32:10,2018-02-27 15:32:10,0.228s,PASSED
delay,Chrome 63.0.3239.132,,2018-02-27 15:32:10,2018-02-27 15:32:12,2.025s,PASSED
verifyElementText,Chrome 63.0.3239.132,,2018-02-27 15:32:12,2018-02-27 15:32:12,0.145s,PASSED
,,,,,,
Test Cases/ProductAdd_TestCases/VerifyMandatoryMarkNextToFields,Chrome 63.0.3239.132,,2018-02-27 15:32:12,2018-02-27 15:32:13,0.428s,PASSED
"Statement - mandatoryElements = com.kms.katalon.core.webui.common.WebUiCommonHelper.findWebElements(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_BugsUI productAdd/span_), 0)",Chrome 63.0.3239.132,,2018-02-27 15:32:13,2018-02-27 15:32:13,0.081s,PASSED
"Statement - println(""Size of Mandatory fields is:----"" + mandatoryElements.size())",Chrome 63.0.3239.132,,2018-02-27 15:32:13,2018-02-27 15:32:13,0.007s,PASSED
verifyEqual,Chrome 63.0.3239.132,,2018-02-27 15:32:13,2018-02-27 15:32:13,0.014s,PASSED
,,,,,,
Test Cases/ProductAdd_TestCases/ValidationOf_All_ProductAddPage_Fields,Chrome 63.0.3239.132,,2018-02-27 15:32:13,2018-02-27 15:32:14,1.153s,PASSED
verifyElementText,Chrome 63.0.3239.132,,2018-02-27 15:32:13,2018-02-27 15:32:13,0.069s,PASSED
verifyElementPresent,Chrome 63.0.3239.132,,2018-02-27 15:32:13,2018-02-27 15:32:13,0.058s,PASSED
verifyElementText,Chrome 63.0.3239.132,,2018-02-27 15:32:13,2018-02-27 15:32:13,0.072s,PASSED
