Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
LoginScenarios,Chrome 63.0.3239.132,,2018-02-28 15:18:17,2018-02-28 15:20:18,2m - 0.910s,FAILED
,,,,,,
Test Cases/Login_TestCases/InvalidLoginsCases,Chrome 63.0.3239.132,TC004- Verify whether user is able to login with only user ID\nTC005 - Verify whether user is able to login with only Password\nTC006 - Verify whether user is able to login by giving wrong credentials,2018-02-28 15:18:18,2018-02-28 15:19:05,47.001s,FAILED
openBrowser,Chrome 63.0.3239.132,,2018-02-28 15:18:18,2018-02-28 15:18:23,4.711s,PASSED
navigateToUrl,Chrome 63.0.3239.132,,2018-02-28 15:18:23,2018-02-28 15:18:30,7.626s,PASSED
setText,Chrome 63.0.3239.132,,2018-02-28 15:18:30,2018-02-28 15:18:31,0.470s,PASSED
Statement - loginButtonClickable = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementClickable(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_BugsUI login/button_Login)),Chrome 63.0.3239.132,,2018-02-28 15:18:31,2018-02-28 15:18:31,0.133s,PASSED
Statement - If (loginButtonClickable),Chrome 63.0.3239.132,,2018-02-28 15:18:31,2018-02-28 15:18:31,0.164s,PASSED
verifyElementText,Chrome 63.0.3239.132,,2018-02-28 15:18:31,2018-02-28 15:18:31,0.217s,PASSED
setText,Chrome 63.0.3239.132,,2018-02-28 15:18:31,2018-02-28 15:18:32,0.281s,PASSED
"Statement - com.kms.katalon.core.webui.common.WebUiCommonHelper.findWebElement(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_BugsUI login/input_value_userid), 2).clear()",Chrome 63.0.3239.132,,2018-02-28 15:18:32,2018-02-28 15:18:32,0.120s,PASSED
click,Chrome 63.0.3239.132,,2018-02-28 15:18:32,2018-02-28 15:18:32,0.150s,PASSED
verifyElementText,Chrome 63.0.3239.132,,2018-02-28 15:18:32,2018-02-28 15:19:05,32.552s,FAILED
,,,,,,
Test Cases/Login_TestCases/VerifyPresenceOfFields_Links_LoginPage,Chrome 63.0.3239.132,"TC001-Verify whether user Id and Password fields appear\nTC002- Verify the presence of Register, Forgot password and Change password link in Login page.",2018-02-28 15:19:05,2018-02-28 15:19:52,47.019s,FAILED
openBrowser,Chrome 63.0.3239.132,,2018-02-28 15:19:05,2018-02-28 15:19:08,3.563s,PASSED
navigateToUrl,Chrome 63.0.3239.132,,2018-02-28 15:19:08,2018-02-28 15:19:16,7.792s,PASSED
verifyElementPresent,Chrome 63.0.3239.132,,2018-02-28 15:19:16,2018-02-28 15:19:52,35.406s,FAILED
,,,,,,
Test Cases/Login_TestCases/ValidSuccessfulLogin,Chrome 63.0.3239.132,Login into Bugzilla UI,2018-02-28 15:19:52,2018-02-28 15:20:05,13.038s,PASSED
openBrowser,Chrome 63.0.3239.132,,2018-02-28 15:19:52,2018-02-28 15:19:55,3.233s,PASSED
navigateToUrl,Chrome 63.0.3239.132,,2018-02-28 15:19:55,2018-02-28 15:20:02,6.843s,PASSED
setText,Chrome 63.0.3239.132,,2018-02-28 15:20:02,2018-02-28 15:20:03,1.382s,PASSED
setText,Chrome 63.0.3239.132,,2018-02-28 15:20:03,2018-02-28 15:20:03,0.211s,PASSED
click,Chrome 63.0.3239.132,,2018-02-28 15:20:03,2018-02-28 15:20:04,0.117s,PASSED
verifyElementAttributeValue,Chrome 63.0.3239.132,,2018-02-28 15:20:04,2018-02-28 15:20:04,0.099s,PASSED
closeBrowser,Chrome 63.0.3239.132,,2018-02-28 15:20:04,2018-02-28 15:20:05,0.976s,PASSED
,,,,,,
Test Cases/Login_TestCases/Login using ENTER keyword,Chrome 63.0.3239.132,Login using ENTER keyword instead of using submit button,2018-02-28 15:20:05,2018-02-28 15:20:18,13.212s,PASSED
openBrowser,Chrome 63.0.3239.132,,2018-02-28 15:20:05,2018-02-28 15:20:07,2.646s,PASSED
navigateToUrl,Chrome 63.0.3239.132,,2018-02-28 15:20:07,2018-02-28 15:20:16,8.287s,PASSED
setText,Chrome 63.0.3239.132,,2018-02-28 15:20:16,2018-02-28 15:20:16,0.219s,PASSED
setText,Chrome 63.0.3239.132,,2018-02-28 15:20:16,2018-02-28 15:20:16,0.197s,PASSED
sendKeys,Chrome 63.0.3239.132,,2018-02-28 15:20:16,2018-02-28 15:20:16,0.083s,PASSED
verifyElementAttributeValue,Chrome 63.0.3239.132,,2018-02-28 15:20:16,2018-02-28 15:20:16,0.050s,PASSED
closeBrowser,Chrome 63.0.3239.132,,2018-02-28 15:20:16,2018-02-28 15:20:18,1.519s,PASSED
