Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Add_Edit_ProductScenarios,Chrome 65.0.3325.181,,2018-04-17 15:14:48,2018-04-17 15:16:59,2m - 10.588s,FAILED
,,,,,,
Test Cases/ProductAdd_TestCases/VerifyProductAddPageLoads,Chrome 65.0.3325.181,,2018-04-17 15:14:49,2018-04-17 15:15:06,17.952s,PASSED
openBrowser,Chrome 65.0.3325.181,,2018-04-17 15:14:49,2018-04-17 15:14:52,2.767s,PASSED
navigateToUrl,Chrome 65.0.3325.181,,2018-04-17 15:14:52,2018-04-17 15:14:59,7.171s,PASSED
maximizeWindow,Chrome 65.0.3325.181,,2018-04-17 15:14:59,2018-04-17 15:14:59,0.222s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-17 15:14:59,2018-04-17 15:15:00,1.064s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-17 15:15:00,2018-04-17 15:15:01,0.876s,PASSED
click,Chrome 65.0.3325.181,,2018-04-17 15:15:01,2018-04-17 15:15:01,0.267s,PASSED
verifyElementAttributeValue,Chrome 65.0.3325.181,,2018-04-17 15:15:01,2018-04-17 15:15:02,0.166s,PASSED
Statement - productAddTabVisible = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementVisible(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_BugsUI Dashboard/a_Product)),Chrome 65.0.3325.181,,2018-04-17 15:15:02,2018-04-17 15:15:02,0.144s,PASSED
delay,Chrome 65.0.3325.181,,2018-04-17 15:15:02,2018-04-17 15:15:04,2.068s,PASSED
Statement - If (productAddTabVisible),Chrome 65.0.3325.181,,2018-04-17 15:15:04,2018-04-17 15:15:04,0.538s,PASSED
delay,Chrome 65.0.3325.181,,2018-04-17 15:15:04,2018-04-17 15:15:06,2.004s,PASSED
verifyElementText,Chrome 65.0.3325.181,,2018-04-17 15:15:06,2018-04-17 15:15:06,0.182s,PASSED
,,,,,,
Test Cases/ProductAdd_TestCases/VerifyAdditionOfSuccessfulProduct,Chrome 65.0.3325.181,,2018-04-17 15:15:06,2018-04-17 15:15:30,23.736s,PASSED
selectOptionByLabel,Chrome 65.0.3325.181,,2018-04-17 15:15:07,2018-04-17 15:15:07,0.456s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-17 15:15:07,2018-04-17 15:15:09,1.481s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-17 15:15:09,2018-04-17 15:15:11,2.098s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-17 15:15:11,2018-04-17 15:15:11,0.381s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-17 15:15:11,2018-04-17 15:15:13,1.674s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-17 15:15:13,2018-04-17 15:15:15,1.621s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-17 15:15:15,2018-04-17 15:15:15,0.549s,PASSED
scrollToElement,Chrome 65.0.3325.181,,2018-04-17 15:15:15,2018-04-17 15:15:15,0.140s,PASSED
click,Chrome 65.0.3325.181,,2018-04-17 15:15:15,2018-04-17 15:15:15,0.219s,PASSED
"Statement - If (com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementPresent(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_BugsUI productAdd/Error_Messages/small_Invalid Email Id), 0))",Chrome 65.0.3325.181,,2018-04-17 15:15:15,2018-04-17 15:15:16,0.284s,PASSED
delay,Chrome 65.0.3325.181,,2018-04-17 15:15:16,2018-04-17 15:15:19,3.017s,PASSED
"Statement - com.kms.katalon.core.webui.common.WebUiCommonHelper.findWebElement(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_BugsUI productAdd/ProductAdd_Fields/input_AssignTO_addProduct), 2).clear()",Chrome 65.0.3325.181,,2018-04-17 15:15:19,2018-04-17 15:15:19,0.118s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-17 15:15:19,2018-04-17 15:15:20,1.404s,PASSED
click,Chrome 65.0.3325.181,,2018-04-17 15:15:20,2018-04-17 15:15:20,0.252s,PASSED
delay,Chrome 65.0.3325.181,,2018-04-17 15:15:20,2018-04-17 15:15:23,3.005s,PASSED
"Statement - If (com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementPresent(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_BugsUI productAdd/Error_Messages/small_Email Id does not exist), 0))",Chrome 65.0.3325.181,,2018-04-17 15:15:23,2018-04-17 15:15:24,0.255s,PASSED
delay,Chrome 65.0.3325.181,,2018-04-17 15:15:24,2018-04-17 15:15:27,3.001s,PASSED
"Statement - com.kms.katalon.core.webui.common.WebUiCommonHelper.findWebElement(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_BugsUI productAdd/ProductAdd_Fields/input_AssignTO_addProduct), 2).clear()",Chrome 65.0.3325.181,,2018-04-17 15:15:27,2018-04-17 15:15:27,0.156s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-17 15:15:27,2018-04-17 15:15:29,1.804s,PASSED
click,Chrome 65.0.3325.181,,2018-04-17 15:15:29,2018-04-17 15:15:29,0.266s,PASSED
delay,Chrome 65.0.3325.181,,2018-04-17 15:15:29,2018-04-17 15:15:30,1.004s,PASSED
"Statement - successAlert = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementPresent(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_BugsUI productAdd/ProductAdd_Fields/div_Successfully added the pro), 6)",Chrome 65.0.3325.181,,2018-04-17 15:15:30,2018-04-17 15:15:30,0.102s,PASSED
Statement - text = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 65.0.3325.181,,2018-04-17 15:15:30,2018-04-17 15:15:30,0.000s,PASSED
Statement - If (successAlert),Chrome 65.0.3325.181,,2018-04-17 15:15:30,2018-04-17 15:15:30,0.137s,PASSED
"Statement - println(""Success text is--------"" + text)",Chrome 65.0.3325.181,,2018-04-17 15:15:30,2018-04-17 15:15:30,0.000s,PASSED
verifyMatch,Chrome 65.0.3325.181,,2018-04-17 15:15:30,2018-04-17 15:15:30,0.000s,PASSED
,,,,,,
Test Cases/ProductEdit_TestCases/VerifyProductEditPageLoads,Chrome 65.0.3325.181,,2018-04-17 15:15:30,2018-04-17 15:15:48,17.964s,PASSED
openBrowser,Chrome 65.0.3325.181,,2018-04-17 15:15:30,2018-04-17 15:15:33,2.030s,PASSED
maximizeWindow,Chrome 65.0.3325.181,,2018-04-17 15:15:33,2018-04-17 15:15:33,0.183s,PASSED
navigateToUrl,Chrome 65.0.3325.181,,2018-04-17 15:15:33,2018-04-17 15:15:39,5.915s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-17 15:15:39,2018-04-17 15:15:40,1.471s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-17 15:15:40,2018-04-17 15:15:41,0.927s,PASSED
click,Chrome 65.0.3325.181,,2018-04-17 15:15:41,2018-04-17 15:15:41,0.251s,PASSED
verifyElementAttributeValue,Chrome 65.0.3325.181,,2018-04-17 15:15:41,2018-04-17 15:15:41,0.153s,PASSED
Statement - productEditTabVisible = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementVisible(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_BugsUI Dashboard/a_Product)),Chrome 65.0.3325.181,,2018-04-17 15:15:41,2018-04-17 15:15:42,0.111s,PASSED
delay,Chrome 65.0.3325.181,,2018-04-17 15:15:42,2018-04-17 15:15:44,2.001s,PASSED
Statement - If (productEditTabVisible),Chrome 65.0.3325.181,,2018-04-17 15:15:44,2018-04-17 15:15:44,0.487s,PASSED
delay,Chrome 65.0.3325.181,,2018-04-17 15:15:44,2018-04-17 15:15:46,2.003s,PASSED
verifyElementText,Chrome 65.0.3325.181,,2018-04-17 15:15:46,2018-04-17 15:15:46,0.169s,PASSED
delay,Chrome 65.0.3325.181,,2018-04-17 15:15:46,2018-04-17 15:15:48,2.006s,PASSED
,,,,,,
Test Cases/ProductEdit_TestCases/VerifyProductName_Description_isEdited_and_updated,Chrome 65.0.3325.181,,2018-04-17 15:15:48,2018-04-17 15:16:19,30.521s,FAILED
delay,Chrome 65.0.3325.181,,2018-04-17 15:15:48,2018-04-17 15:15:52,4.003s,PASSED
selectOptionByLabel,Chrome 65.0.3325.181,,2018-04-17 15:15:52,2018-04-17 15:15:53,0.501s,PASSED
delay,Chrome 65.0.3325.181,,2018-04-17 15:15:53,2018-04-17 15:16:18,25.005s,PASSED
selectOptionByLabel,Chrome 65.0.3325.181,,2018-04-17 15:16:18,2018-04-17 15:16:19,0.722s,FAILED
,,,,,,
Test Cases/ProductEdit_TestCases/VerifyMadatoryComponentCanBeDeleted,Chrome 65.0.3325.181,,2018-04-17 15:16:19,2018-04-17 15:16:58,39.141s,FAILED
delay,Chrome 65.0.3325.181,,2018-04-17 15:16:19,2018-04-17 15:16:24,5.004s,PASSED
scrollToElement,Chrome 65.0.3325.181,,2018-04-17 15:16:24,2018-04-17 15:16:58,33.824s,FAILED
