Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
RegressionTestSuite,Chrome 67.0.3396.79,,2018-06-15 12:02:38,2018-06-15 12:12:49,10m - 11.199s,FAILED
,,,,,,
Test Cases/Login_TestCases/VerifyPresenceOfFields_Links_LoginPage,Chrome 67.0.3396.79,"TC001-Verify whether user Id and Password fields appear\nTC002- Verify the presence of Register, Forgot password and Change password link in Login page.",2018-06-15 12:02:39,2018-06-15 12:02:50,10.856s,PASSED
openBrowser,Chrome 67.0.3396.79,,2018-06-15 12:02:39,2018-06-15 12:02:42,3.066s,PASSED
navigateToUrl,Chrome 67.0.3396.79,,2018-06-15 12:02:42,2018-06-15 12:02:48,5.299s,PASSED
verifyElementPresent,Chrome 67.0.3396.79,,2018-06-15 12:02:48,2018-06-15 12:02:49,1.285s,PASSED
verifyElementPresent,Chrome 67.0.3396.79,,2018-06-15 12:02:49,2018-06-15 12:02:49,0.138s,PASSED
verifyElementText,Chrome 67.0.3396.79,,2018-06-15 12:02:49,2018-06-15 12:02:49,0.173s,PASSED
verifyElementText,Chrome 67.0.3396.79,,2018-06-15 12:02:49,2018-06-15 12:02:49,0.172s,PASSED
"Statement - loginButtonPresent = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementPresent(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_BugsUI login/button_Login), 0)",Chrome 67.0.3396.79,,2018-06-15 12:02:49,2018-06-15 12:02:50,0.083s,PASSED
Statement - If (loginButtonPresent),Chrome 67.0.3396.79,,2018-06-15 12:02:50,2018-06-15 12:02:50,0.184s,PASSED
,,,,,,
Test Cases/Login_TestCases/InvalidLoginsCases,Chrome 67.0.3396.79,TC004- Verify whether user is able to login with only user ID\nTC005 - Verify whether user is able to login with only Password\nTC006 - Verify whether user is able to login by giving wrong credentials,2018-06-15 12:02:50,2018-06-15 12:02:58,8.330s,PASSED
setText,Chrome 67.0.3396.79,,2018-06-15 12:02:50,2018-06-15 12:02:51,0.922s,PASSED
Statement - loginButtonClickable = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementClickable(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_BugsUI login/button_Login)),Chrome 67.0.3396.79,,2018-06-15 12:02:51,2018-06-15 12:02:51,0.145s,PASSED
Statement - If (loginButtonClickable),Chrome 67.0.3396.79,,2018-06-15 12:02:51,2018-06-15 12:02:51,0.270s,PASSED
verifyElementText,Chrome 67.0.3396.79,,2018-06-15 12:02:51,2018-06-15 12:02:52,0.144s,PASSED
setText,Chrome 67.0.3396.79,,2018-06-15 12:02:52,2018-06-15 12:02:52,0.504s,PASSED
