Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
SmokeTestSuite,Chrome 65.0.3325.181,,2018-04-17 12:38:51,2018-04-17 12:45:35,6m - 44.704s,FAILED
,,,,,,
Test Cases/Login_TestCases/VerifyPresenceOfFields_Links_LoginPage,Chrome 65.0.3325.181,"TC001-Verify whether user Id and Password fields appear\nTC002- Verify the presence of Register, Forgot password and Change password link in Login page.",2018-04-17 12:38:51,2018-04-17 12:39:00,9.073s,PASSED
openBrowser,Chrome 65.0.3325.181,,2018-04-17 12:38:51,2018-04-17 12:38:54,2.709s,PASSED
navigateToUrl,Chrome 65.0.3325.181,,2018-04-17 12:38:54,2018-04-17 12:38:59,5.197s,PASSED
verifyElementPresent,Chrome 65.0.3325.181,,2018-04-17 12:38:59,2018-04-17 12:39:00,0.238s,PASSED
verifyElementPresent,Chrome 65.0.3325.181,,2018-04-17 12:39:00,2018-04-17 12:39:00,0.058s,PASSED
verifyElementText,Chrome 65.0.3325.181,,2018-04-17 12:39:00,2018-04-17 12:39:00,0.159s,PASSED
verifyElementText,Chrome 65.0.3325.181,,2018-04-17 12:39:00,2018-04-17 12:39:00,0.107s,PASSED
"Statement - loginButtonPresent = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementPresent(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_BugsUI login/button_Login), 0)",Chrome 65.0.3325.181,,2018-04-17 12:39:00,2018-04-17 12:39:00,0.061s,PASSED
Statement - If (loginButtonPresent),Chrome 65.0.3325.181,,2018-04-17 12:39:00,2018-04-17 12:39:00,0.125s,PASSED
,,,,,,
Test Cases/Login_TestCases/InvalidLoginsCases,Chrome 65.0.3325.181,TC004- Verify whether user is able to login with only user ID\nTC005 - Verify whether user is able to login with only Password\nTC006 - Verify whether user is able to login by giving wrong credentials,2018-04-17 12:39:00,2018-04-17 12:39:08,7.577s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-17 12:39:00,2018-04-17 12:39:01,0.923s,PASSED
Statement - loginButtonClickable = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementClickable(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_BugsUI login/button_Login)),Chrome 65.0.3325.181,,2018-04-17 12:39:01,2018-04-17 12:39:01,0.095s,PASSED
Statement - If (loginButtonClickable),Chrome 65.0.3325.181,,2018-04-17 12:39:01,2018-04-17 12:39:02,0.284s,PASSED
verifyElementText,Chrome 65.0.3325.181,,2018-04-17 12:39:02,2018-04-17 12:39:02,0.123s,PASSED
