Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
SmokeTestSuite,Chrome 64.0.3282.186,,2018-03-29 17:15:19,2018-03-29 17:19:01,3m - 42.117s,FAILED
,,,,,,
Test Cases/Login_TestCases/VerifyPresenceOfFields_Links_LoginPage,Chrome 64.0.3282.186,"TC001-Verify whether user Id and Password fields appear\nTC002- Verify the presence of Register, Forgot password and Change password link in Login page.",2018-03-29 17:15:20,2018-03-29 17:15:35,15.602s,PASSED
openBrowser,Chrome 64.0.3282.186,,2018-03-29 17:15:20,2018-03-29 17:15:24,4.355s,PASSED
navigateToUrl,Chrome 64.0.3282.186,,2018-03-29 17:15:24,2018-03-29 17:15:34,9.257s,PASSED
verifyElementPresent,Chrome 64.0.3282.186,,2018-03-29 17:15:34,2018-03-29 17:15:35,1.181s,PASSED
verifyElementPresent,Chrome 64.0.3282.186,,2018-03-29 17:15:35,2018-03-29 17:15:35,0.038s,PASSED
verifyElementText,Chrome 64.0.3282.186,,2018-03-29 17:15:35,2018-03-29 17:15:35,0.124s,PASSED
verifyElementText,Chrome 64.0.3282.186,,2018-03-29 17:15:35,2018-03-29 17:15:35,0.103s,PASSED
"Statement - loginButtonPresent = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementPresent(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_BugsUI login/button_Login), 0)",Chrome 64.0.3282.186,,2018-03-29 17:15:35,2018-03-29 17:15:35,0.044s,PASSED
Statement - If (loginButtonPresent),Chrome 64.0.3282.186,,2018-03-29 17:15:35,2018-03-29 17:15:35,0.093s,PASSED
,,,,,,
Test Cases/Login_TestCases/InvalidLoginsCases,Chrome 64.0.3282.186,TC004- Verify whether user is able to login with only user ID\nTC005 - Verify whether user is able to login with only Password\nTC006 - Verify whether user is able to login by giving wrong credentials,2018-03-29 17:15:35,2018-03-29 17:15:41,6.107s,PASSED
setText,Chrome 64.0.3282.186,,2018-03-29 17:15:36,2018-03-29 17:15:36,0.259s,PASSED
Statement - loginButtonClickable = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementClickable(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_BugsUI login/button_Login)),Chrome 64.0.3282.186,,2018-03-29 17:15:36,2018-03-29 17:15:36,0.049s,PASSED
Statement - If (loginButtonClickable),Chrome 64.0.3282.186,,2018-03-29 17:15:36,2018-03-29 17:15:36,0.116s,PASSED
verifyElementText,Chrome 64.0.3282.186,,2018-03-29 17:15:36,2018-03-29 17:15:36,0.067s,PASSED
setText,Chrome 64.0.3282.186,,2018-03-29 17:15:36,2018-03-29 17:15:36,0.156s,PASSED
"Statement - com.kms.katalon.core.webui.common.WebUiCommonHelper.findWebElement(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_BugsUI login/input_value_userid), 2).clear()",Chrome 64.0.3282.186,,2018-03-29 17:15:36,2018-03-29 17:15:36,0.105s,PASSED
click,Chrome 64.0.3282.186,,2018-03-29 17:15:36,2018-03-29 17:15:36,0.103s,PASSED
verifyElementText,Chrome 64.0.3282.186,,2018-03-29 17:15:36,2018-03-29 17:15:37,0.094s,PASSED
setText,Chrome 64.0.3282.186,,2018-03-29 17:15:37,2018-03-29 17:15:37,0.371s,PASSED
click,Chrome 64.0.3282.186,,2018-03-29 17:15:37,2018-03-29 17:15:37,0.123s,PASSED
delay,Chrome 64.0.3282.186,,2018-03-29 17:15:37,2018-03-29 17:15:40,3.039s,PASSED
"Statement - If (com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementPresent(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_BugsUI login/small_Invalid User IdPassword), 0))",Chrome 64.0.3282.186,,2018-03-29 17:15:40,2018-03-29 17:15:40,0.145s,PASSED
closeBrowser,Chrome 64.0.3282.186,,2018-03-29 17:15:40,2018-03-29 17:15:41,1.175s,PASSED
,,,,,,
Test Cases/Login_TestCases/ValidSuccessfulLogin,Chrome 64.0.3282.186,Login into Bugzilla UI,2018-03-29 17:15:41,2018-03-29 17:15:53,11.607s,PASSED
openBrowser,Chrome 64.0.3282.186,,2018-03-29 17:15:42,2018-03-29 17:15:44,2.769s,PASSED
navigateToUrl,Chrome 64.0.3282.186,,2018-03-29 17:15:44,2018-03-29 17:15:49,4.882s,PASSED
setText,Chrome 64.0.3282.186,,2018-03-29 17:15:49,2018-03-29 17:15:52,2.618s,PASSED
setText,Chrome 64.0.3282.186,,2018-03-29 17:15:52,2018-03-29 17:15:52,0.209s,PASSED
click,Chrome 64.0.3282.186,,2018-03-29 17:15:52,2018-03-29 17:15:52,0.114s,PASSED
verifyElementAttributeValue,Chrome 64.0.3282.186,,2018-03-29 17:15:52,2018-03-29 17:15:52,0.067s,PASSED
closeBrowser,Chrome 64.0.3282.186,,2018-03-29 17:15:52,2018-03-29 17:15:53,0.714s,PASSED
,,,,,,
Test Cases/NewBugCreation_TestCases/NewBugPage,Chrome 64.0.3282.186,,2018-03-29 17:15:53,2018-03-29 17:16:17,23.881s,PASSED
Statement - act_classification_Options = new java.util.ArrayList(),Chrome 64.0.3282.186,,2018-03-29 17:15:54,2018-03-29 17:15:54,0.031s,PASSED
Statement - exp_classification_Options = new java.util.ArrayList(),Chrome 64.0.3282.186,,2018-03-29 17:15:54,2018-03-29 17:15:54,0.001s,PASSED
openBrowser,Chrome 64.0.3282.186,,2018-03-29 17:15:54,2018-03-29 17:15:57,2.945s,PASSED
maximizeWindow,Chrome 64.0.3282.186,,2018-03-29 17:15:57,2018-03-29 17:15:58,1.164s,PASSED
navigateToUrl,Chrome 64.0.3282.186,,2018-03-29 17:15:58,2018-03-29 17:16:03,5.473s,PASSED
setText,Chrome 64.0.3282.186,,2018-03-29 17:16:03,2018-03-29 17:16:05,1.277s,PASSED
setText,Chrome 64.0.3282.186,,2018-03-29 17:16:05,2018-03-29 17:16:05,0.189s,PASSED
click,Chrome 64.0.3282.186,,2018-03-29 17:16:05,2018-03-29 17:16:05,0.120s,PASSED
delay,Chrome 64.0.3282.186,,2018-03-29 17:16:05,2018-03-29 17:16:08,3.006s,PASSED
Statement - newBugTabVisible = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementVisible(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_BugsUI Dashboard/a_New bug)),Chrome 64.0.3282.186,,2018-03-29 17:16:08,2018-03-29 17:16:08,0.106s,PASSED
Statement - If (newBugTabVisible),Chrome 64.0.3282.186,,2018-03-29 17:16:08,2018-03-29 17:16:08,0.092s,PASSED
verifyElementText,Chrome 64.0.3282.186,,2018-03-29 17:16:08,2018-03-29 17:16:09,1.114s,PASSED
verifyElementText,Chrome 64.0.3282.186,,2018-03-29 17:16:09,2018-03-29 17:16:09,0.059s,PASSED
delay,Chrome 64.0.3282.186,,2018-03-29 17:16:09,2018-03-29 17:16:12,3.005s,PASSED
Statement - defaultClassificationValue = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_BugsUI New Bug/DefaultClassification)),Chrome 64.0.3282.186,,2018-03-29 17:16:12,2018-03-29 17:16:12,0.082s,PASSED
"Statement - println(""------Selected default value------:"" + defaultClassificationValue)",Chrome 64.0.3282.186,,2018-03-29 17:16:12,2018-03-29 17:16:12,0.004s,PASSED
verifyEqual,Chrome 64.0.3282.186,,2018-03-29 17:16:12,2018-03-29 17:16:12,0.013s,PASSED
Statement - defaultPackageUIValue = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_BugsUI New Bug/DefaultPackageUI)),Chrome 64.0.3282.186,,2018-03-29 17:16:12,2018-03-29 17:16:12,0.059s,PASSED
"Statement - println(""------Selected default package value------:"" + defaultPackageUIValue)",Chrome 64.0.3282.186,,2018-03-29 17:16:12,2018-03-29 17:16:12,0.000s,PASSED
verifyEqual,Chrome 64.0.3282.186,,2018-03-29 17:16:12,2018-03-29 17:16:12,0.001s,PASSED
delay,Chrome 64.0.3282.186,,2018-03-29 17:16:12,2018-03-29 17:16:13,1.002s,PASSED
selectOptionByLabel,Chrome 64.0.3282.186,,2018-03-29 17:16:13,2018-03-29 17:16:14,0.192s,PASSED
verifyElementText,Chrome 64.0.3282.186,,2018-03-29 17:16:14,2018-03-29 17:16:14,0.055s,PASSED
delay,Chrome 64.0.3282.186,,2018-03-29 17:16:14,2018-03-29 17:16:17,3.002s,PASSED
selectOptionByLabel,Chrome 64.0.3282.186,,2018-03-29 17:16:17,2018-03-29 17:16:17,0.243s,PASSED
verifyElementPresent,Chrome 64.0.3282.186,,2018-03-29 17:16:17,2018-03-29 17:16:17,0.041s,PASSED
verifyElementPresent,Chrome 64.0.3282.186,,2018-03-29 17:16:17,2018-03-29 17:16:17,0.029s,PASSED
,,,,,,
Test Cases/NewBugCreation_TestCases/ValidateNewBugPageFields,Chrome 64.0.3282.186,,2018-03-29 17:16:17,2018-03-29 17:16:19,1.647s,PASSED
verifyElementText,Chrome 64.0.3282.186,,2018-03-29 17:16:17,2018-03-29 17:16:17,0.058s,PASSED
verifyElementPresent,Chrome 64.0.3282.186,,2018-03-29 17:16:17,2018-03-29 17:16:17,0.032s,PASSED
verifyElementText,Chrome 64.0.3282.186,,2018-03-29 17:16:17,2018-03-29 17:16:17,0.058s,PASSED
verifyElementPresent,Chrome 64.0.3282.186,,2018-03-29 17:16:17,2018-03-29 17:16:17,0.028s,PASSED
verifyElementText,Chrome 64.0.3282.186,,2018-03-29 17:16:17,2018-03-29 17:16:17,0.058s,PASSED
verifyElementPresent,Chrome 64.0.3282.186,,2018-03-29 17:16:17,2018-03-29 17:16:17,0.032s,PASSED
verifyElementText,Chrome 64.0.3282.186,,2018-03-29 17:16:17,2018-03-29 17:16:18,0.062s,PASSED
verifyElementPresent,Chrome 64.0.3282.186,,2018-03-29 17:16:18,2018-03-29 17:16:18,0.033s,PASSED
verifyElementText,Chrome 64.0.3282.186,,2018-03-29 17:16:18,2018-03-29 17:16:18,0.083s,PASSED
verifyElementPresent,Chrome 64.0.3282.186,,2018-03-29 17:16:18,2018-03-29 17:16:18,0.036s,PASSED
verifyElementText,Chrome 64.0.3282.186,,2018-03-29 17:16:18,2018-03-29 17:16:18,0.057s,PASSED
verifyElementPresent,Chrome 64.0.3282.186,,2018-03-29 17:16:18,2018-03-29 17:16:18,0.031s,PASSED
verifyElementText,Chrome 64.0.3282.186,,2018-03-29 17:16:18,2018-03-29 17:16:18,0.054s,PASSED
verifyElementPresent,Chrome 64.0.3282.186,,2018-03-29 17:16:18,2018-03-29 17:16:18,0.022s,PASSED
verifyElementText,Chrome 64.0.3282.186,,2018-03-29 17:16:18,2018-03-29 17:16:18,0.060s,PASSED
verifyElementPresent,Chrome 64.0.3282.186,,2018-03-29 17:16:18,2018-03-29 17:16:18,0.029s,PASSED
verifyElementText,Chrome 64.0.3282.186,,2018-03-29 17:16:18,2018-03-29 17:16:18,0.051s,PASSED
verifyElementPresent,Chrome 64.0.3282.186,,2018-03-29 17:16:18,2018-03-29 17:16:18,0.026s,PASSED
verifyElementText,Chrome 64.0.3282.186,,2018-03-29 17:16:18,2018-03-29 17:16:18,0.072s,PASSED
verifyElementPresent,Chrome 64.0.3282.186,,2018-03-29 17:16:18,2018-03-29 17:16:18,0.067s,PASSED
verifyElementText,Chrome 64.0.3282.186,,2018-03-29 17:16:18,2018-03-29 17:16:18,0.055s,PASSED
verifyElementText,Chrome 64.0.3282.186,,2018-03-29 17:16:18,2018-03-29 17:16:18,0.053s,PASSED
verifyElementText,Chrome 64.0.3282.186,,2018-03-29 17:16:18,2018-03-29 17:16:18,0.056s,PASSED
verifyElementPresent,Chrome 64.0.3282.186,,2018-03-29 17:16:18,2018-03-29 17:16:18,0.030s,PASSED
verifyElementText,Chrome 64.0.3282.186,,2018-03-29 17:16:18,2018-03-29 17:16:18,0.053s,PASSED
verifyElementPresent,Chrome 64.0.3282.186,,2018-03-29 17:16:18,2018-03-29 17:16:18,0.018s,PASSED
verifyElementText,Chrome 64.0.3282.186,,2018-03-29 17:16:18,2018-03-29 17:16:18,0.054s,PASSED
verifyElementPresent,Chrome 64.0.3282.186,,2018-03-29 17:16:18,2018-03-29 17:16:18,0.020s,PASSED
verifyElementText,Chrome 64.0.3282.186,,2018-03-29 17:16:18,2018-03-29 17:16:19,0.053s,PASSED
verifyElementPresent,Chrome 64.0.3282.186,,2018-03-29 17:16:19,2018-03-29 17:16:19,0.022s,PASSED
verifyElementPresent,Chrome 64.0.3282.186,,2018-03-29 17:16:19,2018-03-29 17:16:19,0.030s,PASSED
,,,,,,
Test Cases/NewBugCreation_TestCases/VerifyValidBug_Present_In_Depends_and_Blocks_field,Chrome 64.0.3282.186,,2018-03-29 17:16:19,2018-03-29 17:16:23,4.663s,PASSED
setText,Chrome 64.0.3282.186,,2018-03-29 17:16:19,2018-03-29 17:16:19,0.577s,PASSED
setText,Chrome 64.0.3282.186,,2018-03-29 17:16:19,2018-03-29 17:16:20,0.251s,PASSED
scrollToElement,Chrome 64.0.3282.186,,2018-03-29 17:16:20,2018-03-29 17:16:20,0.047s,PASSED
click,Chrome 64.0.3282.186,,2018-03-29 17:16:20,2018-03-29 17:16:20,0.153s,PASSED
Statement - altertPresent = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyAlertPresent(2),Chrome 64.0.3282.186,,2018-03-29 17:16:20,2018-03-29 17:16:20,0.566s,PASSED
Statement - alertText = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 64.0.3282.186,,2018-03-29 17:16:20,2018-03-29 17:16:20,0.000s,PASSED
Statement - If (altertPresent),Chrome 64.0.3282.186,,2018-03-29 17:16:20,2018-03-29 17:16:21,0.052s,PASSED
"Statement - If (alertText.contains(""Following Bug Id(s)/Alias entered under 'Depends on' do not exist:"") && alertText.contains(""1010101010110""))",Chrome 64.0.3282.186,,2018-03-29 17:16:21,2018-03-29 17:16:21,0.004s,PASSED
newKey.ClearFields.ClearTextField,Chrome 64.0.3282.186,,2018-03-29 17:16:21,2018-03-29 17:16:21,0.138s,PASSED
setText,Chrome 64.0.3282.186,,2018-03-29 17:16:21,2018-03-29 17:16:21,0.208s,PASSED
click,Chrome 64.0.3282.186,,2018-03-29 17:16:21,2018-03-29 17:16:21,0.074s,PASSED
Statement - altertPresent = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyAlertPresent(2),Chrome 64.0.3282.186,,2018-03-29 17:16:21,2018-03-29 17:16:22,0.556s,PASSED
Statement - alertText_blocks = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 64.0.3282.186,,2018-03-29 17:16:22,2018-03-29 17:16:22,0.001s,PASSED
Statement - If (altertPresent),Chrome 64.0.3282.186,,2018-03-29 17:16:22,2018-03-29 17:16:22,0.024s,PASSED
"Statement - If (alertText_blocks.contains(""Following Bug Id(s)/Alias entered under 'Blocks' do not exist:"") && alertText_blocks.contains(""1111111111""))",Chrome 64.0.3282.186,,2018-03-29 17:16:22,2018-03-29 17:16:22,0.001s,PASSED
newKey.ClearFields.ClearTextField,Chrome 64.0.3282.186,,2018-03-29 17:16:22,2018-03-29 17:16:22,0.108s,PASSED
setText,Chrome 64.0.3282.186,,2018-03-29 17:16:22,2018-03-29 17:16:22,0.114s,PASSED
setText,Chrome 64.0.3282.186,,2018-03-29 17:16:22,2018-03-29 17:16:22,0.117s,PASSED
click,Chrome 64.0.3282.186,,2018-03-29 17:16:22,2018-03-29 17:16:22,0.069s,PASSED
Statement - altertPresent = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyAlertPresent(2),Chrome 64.0.3282.186,,2018-03-29 17:16:22,2018-03-29 17:16:23,1.018s,PASSED
Statement - alertText_circularDependency = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 64.0.3282.186,,2018-03-29 17:16:23,2018-03-29 17:16:23,0.000s,PASSED
Statement - If (altertPresent),Chrome 64.0.3282.186,,2018-03-29 17:16:23,2018-03-29 17:16:23,0.026s,PASSED
"Statement - If (alertText_circularDependency.contains(""This would create a circular dependency, which is not allowed."") && alertText_circularDependency.contains(""247777""))",Chrome 64.0.3282.186,,2018-03-29 17:16:23,2018-03-29 17:16:23,0.001s,PASSED
newKey.ClearFields.ClearTextField,Chrome 64.0.3282.186,,2018-03-29 17:16:23,2018-03-29 17:16:23,0.141s,PASSED
setText,Chrome 64.0.3282.186,,2018-03-29 17:16:23,2018-03-29 17:16:23,0.114s,PASSED
,,,,,,
Test Cases/NewBugCreation_TestCases/NewBugCreation,Chrome 64.0.3282.186,,2018-03-29 17:16:23,2018-03-29 17:16:29,5.575s,PASSED
setText,Chrome 64.0.3282.186,,2018-03-29 17:16:23,2018-03-29 17:16:24,0.487s,PASSED
scrollToElement,Chrome 64.0.3282.186,,2018-03-29 17:16:24,2018-03-29 17:16:24,0.028s,PASSED
click,Chrome 64.0.3282.186,,2018-03-29 17:16:24,2018-03-29 17:16:24,0.074s,PASSED
Statement - altertPresent = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyAlertPresent(2),Chrome 64.0.3282.186,,2018-03-29 17:16:24,2018-03-29 17:16:25,1.023s,PASSED
Statement - alertText = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 64.0.3282.186,,2018-03-29 17:16:25,2018-03-29 17:16:25,0.001s,PASSED
Statement - If (altertPresent),Chrome 64.0.3282.186,,2018-03-29 17:16:25,2018-03-29 17:16:25,0.024s,PASSED
Statement - newBugNo = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_BugsUI New Bug/BugNo)),Chrome 64.0.3282.186,,2018-03-29 17:16:25,2018-03-29 17:16:28,2.961s,PASSED
"Statement - bugId = newBugNo.substring(5, 11)",Chrome 64.0.3282.186,,2018-03-29 17:16:28,2018-03-29 17:16:28,0.002s,PASSED
Statement - If (alertText.contains(bugId)),Chrome 64.0.3282.186,,2018-03-29 17:16:28,2018-03-29 17:16:28,0.002s,PASSED
closeBrowser,Chrome 64.0.3282.186,,2018-03-29 17:16:28,2018-03-29 17:16:29,0.828s,PASSED
,,,,,,
Test Cases/ProductAdd_TestCases/VerifyProductAddPageLoads,Chrome 64.0.3282.186,,2018-03-29 17:16:29,2018-03-29 17:16:45,16.054s,PASSED
openBrowser,Chrome 64.0.3282.186,,2018-03-29 17:16:29,2018-03-29 17:16:31,2.188s,PASSED
navigateToUrl,Chrome 64.0.3282.186,,2018-03-29 17:16:31,2018-03-29 17:16:38,7.019s,PASSED
maximizeWindow,Chrome 64.0.3282.186,,2018-03-29 17:16:38,2018-03-29 17:16:39,1.159s,PASSED
setText,Chrome 64.0.3282.186,,2018-03-29 17:16:39,2018-03-29 17:16:40,0.223s,PASSED
setText,Chrome 64.0.3282.186,,2018-03-29 17:16:40,2018-03-29 17:16:40,0.188s,PASSED
click,Chrome 64.0.3282.186,,2018-03-29 17:16:40,2018-03-29 17:16:40,0.119s,PASSED
verifyElementAttributeValue,Chrome 64.0.3282.186,,2018-03-29 17:16:40,2018-03-29 17:16:40,0.061s,PASSED
Statement - productAddTabVisible = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementVisible(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_BugsUI Dashboard/a_Product)),Chrome 64.0.3282.186,,2018-03-29 17:16:40,2018-03-29 17:16:40,0.053s,PASSED
delay,Chrome 64.0.3282.186,,2018-03-29 17:16:40,2018-03-29 17:16:42,2.003s,PASSED
Statement - If (productAddTabVisible),Chrome 64.0.3282.186,,2018-03-29 17:16:42,2018-03-29 17:16:43,0.749s,PASSED
delay,Chrome 64.0.3282.186,,2018-03-29 17:16:43,2018-03-29 17:16:45,2.006s,PASSED
verifyElementText,Chrome 64.0.3282.186,,2018-03-29 17:16:45,2018-03-29 17:16:45,0.089s,PASSED
,,,,,,
Test Cases/ProductAdd_TestCases/VerifyAdditionOfSuccessfulProduct,Chrome 64.0.3282.186,,2018-03-29 17:16:45,2018-03-29 17:16:58,13.438s,PASSED
selectOptionByLabel,Chrome 64.0.3282.186,,2018-03-29 17:16:45,2018-03-29 17:16:45,0.168s,PASSED
setText,Chrome 64.0.3282.186,,2018-03-29 17:16:45,2018-03-29 17:16:46,0.259s,PASSED
setText,Chrome 64.0.3282.186,,2018-03-29 17:16:46,2018-03-29 17:16:46,0.316s,PASSED
setText,Chrome 64.0.3282.186,,2018-03-29 17:16:46,2018-03-29 17:16:46,0.134s,PASSED
setText,Chrome 64.0.3282.186,,2018-03-29 17:16:46,2018-03-29 17:16:46,0.279s,PASSED
setText,Chrome 64.0.3282.186,,2018-03-29 17:16:46,2018-03-29 17:16:47,0.349s,PASSED
setText,Chrome 64.0.3282.186,,2018-03-29 17:16:47,2018-03-29 17:16:47,0.158s,PASSED
scrollToElement,Chrome 64.0.3282.186,,2018-03-29 17:16:47,2018-03-29 17:16:47,0.038s,PASSED
click,Chrome 64.0.3282.186,,2018-03-29 17:16:47,2018-03-29 17:16:47,0.131s,PASSED
