Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
ProductAddScenarios,Chrome 63.0.3239.132,,2018-02-27 14:29:09,2018-02-27 14:30:03,53.370s,FAILED
,,,,,,
Test Cases/ProductAdd_TestCases/VerifyProductAddPageLoads,Chrome 63.0.3239.132,,2018-02-27 14:29:10,2018-02-27 14:29:56,45.840s,PASSED
openBrowser,Chrome 63.0.3239.132,,2018-02-27 14:29:10,2018-02-27 14:29:19,8.651s,PASSED
navigateToUrl,Chrome 63.0.3239.132,,2018-02-27 14:29:19,2018-02-27 14:29:50,30.942s,PASSED
setText,Chrome 63.0.3239.132,,2018-02-27 14:29:50,2018-02-27 14:29:50,0.285s,PASSED
setText,Chrome 63.0.3239.132,,2018-02-27 14:29:50,2018-02-27 14:29:50,0.197s,PASSED
click,Chrome 63.0.3239.132,,2018-02-27 14:29:50,2018-02-27 14:29:50,0.128s,PASSED
verifyElementAttributeValue,Chrome 63.0.3239.132,,2018-02-27 14:29:50,2018-02-27 14:29:51,0.094s,PASSED
Statement - productAddTabVisible = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementVisible(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_BugsUI Dashboard/a_Product)),Chrome 63.0.3239.132,,2018-02-27 14:29:51,2018-02-27 14:29:51,0.077s,PASSED
delay,Chrome 63.0.3239.132,,2018-02-27 14:29:51,2018-02-27 14:29:53,2.029s,PASSED
Statement - If (productAddTabVisible),Chrome 63.0.3239.132,,2018-02-27 14:29:53,2018-02-27 14:29:53,0.376s,PASSED
delay,Chrome 63.0.3239.132,,2018-02-27 14:29:53,2018-02-27 14:29:55,2.005s,PASSED
verifyElementText,Chrome 63.0.3239.132,,2018-02-27 14:29:55,2018-02-27 14:29:56,0.611s,PASSED
,,,,,,
Test Cases/ProductAdd_TestCases/VerifyMandatoryMarkNextToFields,Chrome 63.0.3239.132,,2018-02-27 14:29:56,2018-02-27 14:29:56,0.311s,PASSED
"Statement - mandatoryElements = com.kms.katalon.core.webui.common.WebUiCommonHelper.findWebElements(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_BugsUI productAdd/span_), 0)",Chrome 63.0.3239.132,,2018-02-27 14:29:56,2018-02-27 14:29:56,0.051s,PASSED
"Statement - println(""Size of Mandatory fields is:----"" + mandatoryElements.size())",Chrome 63.0.3239.132,,2018-02-27 14:29:56,2018-02-27 14:29:56,0.006s,PASSED
verifyEqual,Chrome 63.0.3239.132,,2018-02-27 14:29:56,2018-02-27 14:29:56,0.017s,PASSED
,,,,,,
Test Cases/ProductAdd_TestCases/ValidationOf_All_ProductAddPage_Fields,Chrome 63.0.3239.132,,2018-02-27 14:29:56,2018-02-27 14:29:57,1.125s,FAILED
verifyElementText,Chrome 63.0.3239.132,,2018-02-27 14:29:56,2018-02-27 14:29:56,0.100s,PASSED
verifyElementPresent,Chrome 63.0.3239.132,,2018-02-27 14:29:56,2018-02-27 14:29:56,0.063s,PASSED
verifyElementText,Chrome 63.0.3239.132,,2018-02-27 14:29:56,2018-02-27 14:29:57,0.680s,FAILED
