Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
RegressionTestSuite,Chrome 67.0.3396.79,,2018-06-14 16:05:13,2018-06-14 16:15:39,10m - 25.859s,FAILED
,,,,,,
Test Cases/Login_TestCases/VerifyPresenceOfFields_Links_LoginPage,Chrome 67.0.3396.79,"TC001-Verify whether user Id and Password fields appear\nTC002- Verify the presence of Register, Forgot password and Change password link in Login page.",2018-06-14 16:05:14,2018-06-14 16:05:23,9.669s,PASSED
openBrowser,Chrome 67.0.3396.79,,2018-06-14 16:05:14,2018-06-14 16:05:17,2.923s,PASSED
navigateToUrl,Chrome 67.0.3396.79,,2018-06-14 16:05:17,2018-06-14 16:05:22,5.042s,PASSED
verifyElementPresent,Chrome 67.0.3396.79,,2018-06-14 16:05:22,2018-06-14 16:05:23,0.668s,PASSED
verifyElementPresent,Chrome 67.0.3396.79,,2018-06-14 16:05:23,2018-06-14 16:05:23,0.083s,PASSED
verifyElementText,Chrome 67.0.3396.79,,2018-06-14 16:05:23,2018-06-14 16:05:23,0.146s,PASSED
verifyElementText,Chrome 67.0.3396.79,,2018-06-14 16:05:23,2018-06-14 16:05:23,0.130s,PASSED
"Statement - loginButtonPresent = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementPresent(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_BugsUI login/button_Login), 0)",Chrome 67.0.3396.79,,2018-06-14 16:05:23,2018-06-14 16:05:23,0.076s,PASSED
Statement - If (loginButtonPresent),Chrome 67.0.3396.79,,2018-06-14 16:05:23,2018-06-14 16:05:23,0.126s,PASSED
,,,,,,
Test Cases/Login_TestCases/InvalidLoginsCases,Chrome 67.0.3396.79,TC004- Verify whether user is able to login with only user ID\nTC005 - Verify whether user is able to login with only Password\nTC006 - Verify whether user is able to login by giving wrong credentials,2018-06-14 16:05:23,2018-06-14 16:05:31,7.886s,PASSED
setText,Chrome 67.0.3396.79,,2018-06-14 16:05:24,2018-06-14 16:05:25,0.927s,PASSED
Statement - loginButtonClickable = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementClickable(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_BugsUI login/button_Login)),Chrome 67.0.3396.79,,2018-06-14 16:05:25,2018-06-14 16:05:25,0.114s,PASSED
Statement - If (loginButtonClickable),Chrome 67.0.3396.79,,2018-06-14 16:05:25,2018-06-14 16:05:25,0.258s,PASSED
verifyElementText,Chrome 67.0.3396.79,,2018-06-14 16:05:25,2018-06-14 16:05:25,0.117s,PASSED
setText,Chrome 67.0.3396.79,,2018-06-14 16:05:25,2018-06-14 16:05:25,0.407s,PASSED
