Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Add_Edit_ProductScenarios,Chrome 65.0.3325.181,,2018-04-17 15:18:54,2018-04-17 15:21:04,2m - 9.518s,FAILED
,,,,,,
Test Cases/ProductAdd_TestCases/VerifyProductAddPageLoads,Chrome 65.0.3325.181,,2018-04-17 15:18:55,2018-04-17 15:19:11,16.564s,PASSED
openBrowser,Chrome 65.0.3325.181,,2018-04-17 15:18:55,2018-04-17 15:18:58,2.668s,PASSED
navigateToUrl,Chrome 65.0.3325.181,,2018-04-17 15:18:58,2018-04-17 15:19:03,5.888s,PASSED
maximizeWindow,Chrome 65.0.3325.181,,2018-04-17 15:19:03,2018-04-17 15:19:04,0.223s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-17 15:19:04,2018-04-17 15:19:05,1.043s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-17 15:19:05,2018-04-17 15:19:06,0.875s,PASSED
click,Chrome 65.0.3325.181,,2018-04-17 15:19:06,2018-04-17 15:19:06,0.299s,PASSED
verifyElementAttributeValue,Chrome 65.0.3325.181,,2018-04-17 15:19:06,2018-04-17 15:19:06,0.197s,PASSED
Statement - productAddTabVisible = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementVisible(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_BugsUI Dashboard/a_Product)),Chrome 65.0.3325.181,,2018-04-17 15:19:06,2018-04-17 15:19:06,0.136s,PASSED
delay,Chrome 65.0.3325.181,,2018-04-17 15:19:06,2018-04-17 15:19:08,2.050s,PASSED
Statement - If (productAddTabVisible),Chrome 65.0.3325.181,,2018-04-17 15:19:08,2018-04-17 15:19:09,0.544s,PASSED
delay,Chrome 65.0.3325.181,,2018-04-17 15:19:09,2018-04-17 15:19:11,2.003s,PASSED
verifyElementText,Chrome 65.0.3325.181,,2018-04-17 15:19:11,2018-04-17 15:19:11,0.205s,PASSED
,,,,,,
Test Cases/ProductAdd_TestCases/VerifyAdditionOfSuccessfulProduct,Chrome 65.0.3325.181,,2018-04-17 15:19:11,2018-04-17 15:19:35,23.723s,PASSED
selectOptionByLabel,Chrome 65.0.3325.181,,2018-04-17 15:19:11,2018-04-17 15:19:12,0.455s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-17 15:19:12,2018-04-17 15:19:13,1.452s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-17 15:19:13,2018-04-17 15:19:15,2.097s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-17 15:19:15,2018-04-17 15:19:16,0.378s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-17 15:19:16,2018-04-17 15:19:17,1.698s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-17 15:19:17,2018-04-17 15:19:19,1.642s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-17 15:19:19,2018-04-17 15:19:20,0.551s,PASSED
scrollToElement,Chrome 65.0.3325.181,,2018-04-17 15:19:20,2018-04-17 15:19:20,0.173s,PASSED
click,Chrome 65.0.3325.181,,2018-04-17 15:19:20,2018-04-17 15:19:20,0.237s,PASSED
"Statement - If (com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementPresent(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_BugsUI productAdd/Error_Messages/small_Invalid Email Id), 0))",Chrome 65.0.3325.181,,2018-04-17 15:19:20,2018-04-17 15:19:20,0.204s,PASSED
delay,Chrome 65.0.3325.181,,2018-04-17 15:19:20,2018-04-17 15:19:23,3.004s,PASSED
"Statement - com.kms.katalon.core.webui.common.WebUiCommonHelper.findWebElement(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_BugsUI productAdd/ProductAdd_Fields/input_AssignTO_addProduct), 2).clear()",Chrome 65.0.3325.181,,2018-04-17 15:19:23,2018-04-17 15:19:23,0.200s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-17 15:19:23,2018-04-17 15:19:25,1.408s,PASSED
click,Chrome 65.0.3325.181,,2018-04-17 15:19:25,2018-04-17 15:19:25,0.242s,PASSED
delay,Chrome 65.0.3325.181,,2018-04-17 15:19:25,2018-04-17 15:19:28,3.003s,PASSED
"Statement - If (com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementPresent(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_BugsUI productAdd/Error_Messages/small_Email Id does not exist), 0))",Chrome 65.0.3325.181,,2018-04-17 15:19:28,2018-04-17 15:19:28,0.229s,PASSED
delay,Chrome 65.0.3325.181,,2018-04-17 15:19:28,2018-04-17 15:19:31,3.001s,PASSED
"Statement - com.kms.katalon.core.webui.common.WebUiCommonHelper.findWebElement(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_BugsUI productAdd/ProductAdd_Fields/input_AssignTO_addProduct), 2).clear()",Chrome 65.0.3325.181,,2018-04-17 15:19:31,2018-04-17 15:19:31,0.155s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-17 15:19:31,2018-04-17 15:19:33,1.799s,PASSED
click,Chrome 65.0.3325.181,,2018-04-17 15:19:33,2018-04-17 15:19:34,0.246s,PASSED
delay,Chrome 65.0.3325.181,,2018-04-17 15:19:34,2018-04-17 15:19:35,1.003s,PASSED
"Statement - successAlert = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementPresent(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_BugsUI productAdd/ProductAdd_Fields/div_Successfully added the pro), 6)",Chrome 65.0.3325.181,,2018-04-17 15:19:35,2018-04-17 15:19:35,0.097s,PASSED
Statement - text = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 65.0.3325.181,,2018-04-17 15:19:35,2018-04-17 15:19:35,0.000s,PASSED
Statement - If (successAlert),Chrome 65.0.3325.181,,2018-04-17 15:19:35,2018-04-17 15:19:35,0.161s,PASSED
"Statement - println(""Success text is--------"" + text)",Chrome 65.0.3325.181,,2018-04-17 15:19:35,2018-04-17 15:19:35,0.007s,PASSED
