Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
SearchScenarios,Chrome 66.0.3359.181,,2018-05-29 12:11:55,2018-05-29 12:12:50,55.034s,PASSED
,,,,,,
Test Cases/Search_TestCases/VerifySearchPageLoads,Chrome 66.0.3359.181,,2018-05-29 12:11:56,2018-05-29 12:12:20,24.490s,PASSED
openBrowser,Chrome 66.0.3359.181,,2018-05-29 12:11:56,2018-05-29 12:11:59,2.807s,PASSED
navigateToUrl,Chrome 66.0.3359.181,,2018-05-29 12:11:59,2018-05-29 12:12:05,5.924s,PASSED
maximizeWindow,Chrome 66.0.3359.181,,2018-05-29 12:12:05,2018-05-29 12:12:05,0.250s,PASSED
setText,Chrome 66.0.3359.181,,2018-05-29 12:12:05,2018-05-29 12:12:06,1.042s,PASSED
setText,Chrome 66.0.3359.181,,2018-05-29 12:12:06,2018-05-29 12:12:07,0.836s,PASSED
click,Chrome 66.0.3359.181,,2018-05-29 12:12:07,2018-05-29 12:12:07,0.283s,PASSED
verifyElementAttributeValue,Chrome 66.0.3359.181,,2018-05-29 12:12:07,2018-05-29 12:12:08,0.203s,PASSED
delay,Chrome 66.0.3359.181,,2018-05-29 12:12:08,2018-05-29 12:12:10,2.051s,PASSED
Statement - If (com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementVisible(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_BugsUI Dashboard/a_Search))),Chrome 66.0.3359.181,,2018-05-29 12:12:10,2018-05-29 12:12:10,0.496s,PASSED
delay,Chrome 66.0.3359.181,,2018-05-29 12:12:10,2018-05-29 12:12:15,5.003s,PASSED
verifyElementText,Chrome 66.0.3359.181,,2018-05-29 12:12:15,2018-05-29 12:12:15,0.152s,PASSED
delay,Chrome 66.0.3359.181,,2018-05-29 12:12:15,2018-05-29 12:12:20,5.002s,PASSED
,,,,,,
Test Cases/Search_TestCases/Search_With_PackageOnly,Chrome 66.0.3359.181,,2018-05-29 12:12:20,2018-05-29 12:12:41,20.486s,PASSED
"Statement - If (com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementPresent(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_BugsUI Search/button_Package), 0))",Chrome 66.0.3359.181,,2018-05-29 12:12:21,2018-05-29 12:12:24,3.714s,PASSED
delay,Chrome 66.0.3359.181,,2018-05-29 12:12:24,2018-05-29 12:12:30,6.003s,PASSED
"Statement - If (com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementPresent(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_BugsUI Search/input_form-control searchField), 5))",Chrome 66.0.3359.181,,2018-05-29 12:12:30,2018-05-29 12:12:32,1.656s,PASSED
delay,Chrome 66.0.3359.181,,2018-05-29 12:12:32,2018-05-29 12:12:35,3.004s,PASSED
click,Chrome 66.0.3359.181,,2018-05-29 12:12:35,2018-05-29 12:12:36,0.505s,PASSED
delay,Chrome 66.0.3359.181,,2018-05-29 12:12:36,2018-05-29 12:12:41,5.007s,PASSED
verifyElementPresent,Chrome 66.0.3359.181,,2018-05-29 12:12:41,2018-05-29 12:12:41,0.084s,PASSED
Statement - resultFoundText = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_BugsUI Search/h3_ResultFound)),Chrome 66.0.3359.181,,2018-05-29 12:12:41,2018-05-29 12:12:41,0.110s,PASSED
"Statement - If (resultFoundText.contains(""Result :"") && resultFoundText.contains(""Bugs found""))",Chrome 66.0.3359.181,,2018-05-29 12:12:41,2018-05-29 12:12:41,0.004s,PASSED
verifyElementPresent,Chrome 66.0.3359.181,,2018-05-29 12:12:41,2018-05-29 12:12:41,0.086s,PASSED
,,,,,,
Test Cases/Search_TestCases/Verify_searchResult_bugId_clickable,Chrome 66.0.3359.181,Verify whether search result bugs is clickable and on click is navigated to its bug id page,2018-05-29 12:12:41,2018-05-29 12:12:49,8.617s,PASSED
Statement - idNumber = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 66.0.3359.181,,2018-05-29 12:12:41,2018-05-29 12:12:41,0.000s,PASSED
"Statement - If (com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementPresent(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_BugsUI Search/searchResult_1st_ID), 0))",Chrome 66.0.3359.181,,2018-05-29 12:12:41,2018-05-29 12:12:45,4.187s,PASSED
delay,Chrome 66.0.3359.181,,2018-05-29 12:12:45,2018-05-29 12:12:49,4.001s,PASSED
verifyElementPresent,Chrome 66.0.3359.181,,2018-05-29 12:12:49,2018-05-29 12:12:49,0.061s,PASSED
Statement - bugId = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_BugsUI BugID page/div_BugID_NO)),Chrome 66.0.3359.181,,2018-05-29 12:12:49,2018-05-29 12:12:49,0.110s,PASSED
"Statement - println(""BUGID is---"" + bugId)",Chrome 66.0.3359.181,,2018-05-29 12:12:49,2018-05-29 12:12:49,0.000s,PASSED
Statement - If (bugId.contains(idNumber)),Chrome 66.0.3359.181,,2018-05-29 12:12:49,2018-05-29 12:12:49,0.002s,PASSED
