Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
NewBugPageScenarios,Chrome 66.0.3359.181,All testcases belonging to this scenario,2018-05-29 14:49:50,2018-05-29 14:50:37,46.548s,PASSED
,,,,,,
Test Cases/NewBugCreation_TestCases/NewBugPage,Chrome 66.0.3359.181,,2018-05-29 14:49:50,2018-05-29 14:50:14,23.879s,PASSED
openBrowser,Chrome 66.0.3359.181,,2018-05-29 14:49:51,2018-05-29 14:49:54,2.726s,PASSED
maximizeWindow,Chrome 66.0.3359.181,,2018-05-29 14:49:54,2018-05-29 14:49:54,0.199s,PASSED
navigateToUrl,Chrome 66.0.3359.181,,2018-05-29 14:49:54,2018-05-29 14:49:59,4.969s,PASSED
setText,Chrome 66.0.3359.181,,2018-05-29 14:49:59,2018-05-29 14:50:00,1.463s,PASSED
setText,Chrome 66.0.3359.181,,2018-05-29 14:50:00,2018-05-29 14:50:01,0.835s,PASSED
click,Chrome 66.0.3359.181,,2018-05-29 14:50:01,2018-05-29 14:50:01,0.274s,PASSED
delay,Chrome 66.0.3359.181,,2018-05-29 14:50:01,2018-05-29 14:50:04,3.037s,PASSED
Statement - newBugTabVisible = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementVisible(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_BugsUI Dashboard/a_New bug)),Chrome 66.0.3359.181,,2018-05-29 14:50:04,2018-05-29 14:50:05,0.170s,PASSED
Statement - If (newBugTabVisible),Chrome 66.0.3359.181,,2018-05-29 14:50:05,2018-05-29 14:50:05,0.276s,PASSED
verifyElementText,Chrome 66.0.3359.181,,2018-05-29 14:50:05,2018-05-29 14:50:06,0.718s,PASSED
verifyElementText,Chrome 66.0.3359.181,,2018-05-29 14:50:06,2018-05-29 14:50:06,0.119s,PASSED
delay,Chrome 66.0.3359.181,,2018-05-29 14:50:06,2018-05-29 14:50:09,3.006s,PASSED
Statement - defaultClassificationValue = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_BugsUI New Bug/DefaultClassification)),Chrome 66.0.3359.181,,2018-05-29 14:50:09,2018-05-29 14:50:09,0.163s,PASSED
"Statement - println(""------Selected default value------:"" + defaultClassificationValue)",Chrome 66.0.3359.181,,2018-05-29 14:50:09,2018-05-29 14:50:09,0.005s,PASSED
verifyEqual,Chrome 66.0.3359.181,,2018-05-29 14:50:09,2018-05-29 14:50:09,0.014s,PASSED
Statement - defaultPackageUIValue = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_BugsUI New Bug/DefaultPackageUI)),Chrome 66.0.3359.181,,2018-05-29 14:50:09,2018-05-29 14:50:09,0.135s,PASSED
"Statement - println(""------Selected default package value------:"" + defaultPackageUIValue)",Chrome 66.0.3359.181,,2018-05-29 14:50:09,2018-05-29 14:50:09,0.001s,PASSED
verifyEqual,Chrome 66.0.3359.181,,2018-05-29 14:50:09,2018-05-29 14:50:09,0.002s,PASSED
delay,Chrome 66.0.3359.181,,2018-05-29 14:50:09,2018-05-29 14:50:10,1.004s,PASSED
selectOptionByLabel,Chrome 66.0.3359.181,,2018-05-29 14:50:10,2018-05-29 14:50:11,0.495s,PASSED
verifyElementText,Chrome 66.0.3359.181,,2018-05-29 14:50:11,2018-05-29 14:50:11,0.128s,PASSED
delay,Chrome 66.0.3359.181,,2018-05-29 14:50:11,2018-05-29 14:50:14,3.002s,PASSED
selectOptionByLabel,Chrome 66.0.3359.181,,2018-05-29 14:50:14,2018-05-29 14:50:14,0.485s,PASSED
verifyElementPresent,Chrome 66.0.3359.181,,2018-05-29 14:50:14,2018-05-29 14:50:14,0.067s,PASSED
verifyElementPresent,Chrome 66.0.3359.181,,2018-05-29 14:50:14,2018-05-29 14:50:14,0.059s,PASSED
,,,,,,
Test Cases/NewBugCreation_TestCases/ValidateNewBugPageFields,Chrome 66.0.3359.181,,2018-05-29 14:50:14,2018-05-29 14:50:17,3.111s,PASSED
verifyElementText,Chrome 66.0.3359.181,,2018-05-29 14:50:15,2018-05-29 14:50:15,0.088s,PASSED
verifyElementPresent,Chrome 66.0.3359.181,,2018-05-29 14:50:15,2018-05-29 14:50:15,0.052s,PASSED
verifyElementText,Chrome 66.0.3359.181,,2018-05-29 14:50:15,2018-05-29 14:50:15,0.124s,PASSED
verifyElementPresent,Chrome 66.0.3359.181,,2018-05-29 14:50:15,2018-05-29 14:50:15,0.076s,PASSED
verifyElementText,Chrome 66.0.3359.181,,2018-05-29 14:50:15,2018-05-29 14:50:15,0.143s,PASSED
verifyElementPresent,Chrome 66.0.3359.181,,2018-05-29 14:50:15,2018-05-29 14:50:15,0.079s,PASSED
verifyElementText,Chrome 66.0.3359.181,,2018-05-29 14:50:15,2018-05-29 14:50:15,0.100s,PASSED
verifyElementPresent,Chrome 66.0.3359.181,,2018-05-29 14:50:15,2018-05-29 14:50:15,0.045s,PASSED
verifyElementText,Chrome 66.0.3359.181,,2018-05-29 14:50:15,2018-05-29 14:50:15,0.099s,PASSED
verifyElementPresent,Chrome 66.0.3359.181,,2018-05-29 14:50:15,2018-05-29 14:50:16,0.053s,PASSED
verifyElementText,Chrome 66.0.3359.181,,2018-05-29 14:50:16,2018-05-29 14:50:16,0.112s,PASSED
verifyElementPresent,Chrome 66.0.3359.181,,2018-05-29 14:50:16,2018-05-29 14:50:16,0.047s,PASSED
verifyElementText,Chrome 66.0.3359.181,,2018-05-29 14:50:16,2018-05-29 14:50:16,0.115s,PASSED
