Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
LoginScenarios,Chrome 65.0.3325.181,,2018-04-13 15:18:41,2018-04-13 15:19:20,39.079s,PASSED
,,,,,,
Test Cases/Login_TestCases/VerifyPresenceOfFields_Links_LoginPage,Chrome 65.0.3325.181,"TC001-Verify whether user Id and Password fields appear\nTC002- Verify the presence of Register, Forgot password and Change password link in Login page.",2018-04-13 15:18:41,2018-04-13 15:18:52,10.944s,PASSED
openBrowser,Chrome 65.0.3325.181,,2018-04-13 15:18:41,2018-04-13 15:18:44,2.490s,PASSED
navigateToUrl,Chrome 65.0.3325.181,,2018-04-13 15:18:44,2018-04-13 15:18:50,6.413s,PASSED
verifyElementPresent,Chrome 65.0.3325.181,,2018-04-13 15:18:50,2018-04-13 15:18:52,1.223s,PASSED
verifyElementPresent,Chrome 65.0.3325.181,,2018-04-13 15:18:52,2018-04-13 15:18:52,0.066s,PASSED
verifyElementText,Chrome 65.0.3325.181,,2018-04-13 15:18:52,2018-04-13 15:18:52,0.107s,PASSED
verifyElementText,Chrome 65.0.3325.181,,2018-04-13 15:18:52,2018-04-13 15:18:52,0.114s,PASSED
"Statement - loginButtonPresent = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementPresent(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_BugsUI login/button_Login), 0)",Chrome 65.0.3325.181,,2018-04-13 15:18:52,2018-04-13 15:18:52,0.063s,PASSED
Statement - If (loginButtonPresent),Chrome 65.0.3325.181,,2018-04-13 15:18:52,2018-04-13 15:18:52,0.111s,PASSED
,,,,,,
Test Cases/Login_TestCases/InvalidLoginsCases,Chrome 65.0.3325.181,TC004- Verify whether user is able to login with only user ID\nTC005 - Verify whether user is able to login with only Password\nTC006 - Verify whether user is able to login by giving wrong credentials,2018-04-13 15:18:52,2018-04-13 15:18:59,7.428s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-13 15:18:52,2018-04-13 15:18:53,0.914s,PASSED
Statement - loginButtonClickable = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementClickable(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_BugsUI login/button_Login)),Chrome 65.0.3325.181,,2018-04-13 15:18:53,2018-04-13 15:18:53,0.109s,PASSED
