Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
RegressionTestSuite,Chrome 67.0.3396.79,,2018-06-15 14:28:15,2018-06-15 14:36:31,8m - 16.093s,PASSED
,,,,,,
Test Cases/Login_TestCases/VerifyPresenceOfFields_Links_LoginPage,Chrome 67.0.3396.79,"TC001-Verify whether user Id and Password fields appear\nTC002- Verify the presence of Register, Forgot password and Change password link in Login page.",2018-06-15 14:28:15,2018-06-15 14:28:26,11.360s,PASSED
openBrowser,Chrome 67.0.3396.79,,2018-06-15 14:28:15,2018-06-15 14:28:19,3.208s,PASSED
navigateToUrl,Chrome 67.0.3396.79,,2018-06-15 14:28:19,2018-06-15 14:28:25,5.932s,PASSED
verifyElementPresent,Chrome 67.0.3396.79,,2018-06-15 14:28:25,2018-06-15 14:28:26,1.291s,PASSED
verifyElementPresent,Chrome 67.0.3396.79,,2018-06-15 14:28:26,2018-06-15 14:28:26,0.106s,PASSED
verifyElementText,Chrome 67.0.3396.79,,2018-06-15 14:28:26,2018-06-15 14:28:26,0.124s,PASSED
verifyElementText,Chrome 67.0.3396.79,,2018-06-15 14:28:26,2018-06-15 14:28:26,0.122s,PASSED
"Statement - loginButtonPresent = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementPresent(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_BugsUI login/button_Login), 0)",Chrome 67.0.3396.79,,2018-06-15 14:28:26,2018-06-15 14:28:26,0.056s,PASSED
Statement - If (loginButtonPresent),Chrome 67.0.3396.79,,2018-06-15 14:28:26,2018-06-15 14:28:26,0.121s,PASSED
,,,,,,
Test Cases/Login_TestCases/InvalidLoginsCases,Chrome 67.0.3396.79,TC004- Verify whether user is able to login with only user ID\nTC005 - Verify whether user is able to login with only Password\nTC006 - Verify whether user is able to login by giving wrong credentials,2018-06-15 14:28:26,2018-06-15 14:28:34,7.834s,PASSED
setText,Chrome 67.0.3396.79,,2018-06-15 14:28:27,2018-06-15 14:28:28,0.951s,PASSED
Statement - loginButtonClickable = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementClickable(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_BugsUI login/button_Login)),Chrome 67.0.3396.79,,2018-06-15 14:28:28,2018-06-15 14:28:28,0.108s,PASSED
Statement - If (loginButtonClickable),Chrome 67.0.3396.79,,2018-06-15 14:28:28,2018-06-15 14:28:28,0.249s,PASSED
verifyElementText,Chrome 67.0.3396.79,,2018-06-15 14:28:28,2018-06-15 14:28:28,0.115s,PASSED
setText,Chrome 67.0.3396.79,,2018-06-15 14:28:28,2018-06-15 14:28:29,0.432s,PASSED
"Statement - com.kms.katalon.core.webui.common.WebUiCommonHelper.findWebElement(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_BugsUI login/input_value_userid), 2).clear()",Chrome 67.0.3396.79,,2018-06-15 14:28:29,2018-06-15 14:28:29,0.156s,PASSED
click,Chrome 67.0.3396.79,,2018-06-15 14:28:29,2018-06-15 14:28:29,0.216s,PASSED
verifyElementText,Chrome 67.0.3396.79,,2018-06-15 14:28:29,2018-06-15 14:28:29,0.128s,PASSED
setText,Chrome 67.0.3396.79,,2018-06-15 14:28:29,2018-06-15 14:28:30,0.910s,PASSED
click,Chrome 67.0.3396.79,,2018-06-15 14:28:30,2018-06-15 14:28:30,0.246s,PASSED
delay,Chrome 67.0.3396.79,,2018-06-15 14:28:30,2018-06-15 14:28:33,3.050s,PASSED
"Statement - If (com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementPresent(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_BugsUI login/small_Invalid User IdPassword), 0))",Chrome 67.0.3396.79,,2018-06-15 14:28:33,2018-06-15 14:28:34,0.203s,PASSED
closeBrowser,Chrome 67.0.3396.79,,2018-06-15 14:28:34,2018-06-15 14:28:34,0.731s,PASSED
,,,,,,
Test Cases/Login_TestCases/ValidSuccessfulLogin,Chrome 67.0.3396.79,Login into Bugzilla UI,2018-06-15 14:28:34,2018-06-15 14:28:47,12.817s,PASSED
openBrowser,Chrome 67.0.3396.79,,2018-06-15 14:28:35,2018-06-15 14:28:36,1.688s,PASSED
navigateToUrl,Chrome 67.0.3396.79,,2018-06-15 14:28:36,2018-06-15 14:28:43,6.942s,PASSED
setText,Chrome 67.0.3396.79,,2018-06-15 14:28:43,2018-06-15 14:28:45,2.044s,PASSED
setText,Chrome 67.0.3396.79,,2018-06-15 14:28:45,2018-06-15 14:28:46,0.765s,PASSED
click,Chrome 67.0.3396.79,,2018-06-15 14:28:46,2018-06-15 14:28:46,0.252s,PASSED
verifyElementAttributeValue,Chrome 67.0.3396.79,,2018-06-15 14:28:46,2018-06-15 14:28:46,0.169s,PASSED
closeBrowser,Chrome 67.0.3396.79,,2018-06-15 14:28:46,2018-06-15 14:28:47,0.719s,PASSED
,,,,,,
Test Cases/Login_TestCases/Login using ENTER keyword,Chrome 67.0.3396.79,Login using ENTER keyword instead of using submit button,2018-06-15 14:28:47,2018-06-15 14:28:59,11.545s,PASSED
openBrowser,Chrome 67.0.3396.79,,2018-06-15 14:28:47,2018-06-15 14:28:49,1.596s,PASSED
navigateToUrl,Chrome 67.0.3396.79,,2018-06-15 14:28:49,2018-06-15 14:28:55,5.637s,PASSED
setText,Chrome 67.0.3396.79,,2018-06-15 14:28:55,2018-06-15 14:28:57,2.093s,PASSED
setText,Chrome 67.0.3396.79,,2018-06-15 14:28:57,2018-06-15 14:28:58,0.764s,PASSED
sendKeys,Chrome 67.0.3396.79,,2018-06-15 14:28:58,2018-06-15 14:28:58,0.275s,PASSED
verifyElementAttributeValue,Chrome 67.0.3396.79,,2018-06-15 14:28:58,2018-06-15 14:28:58,0.162s,PASSED
closeBrowser,Chrome 67.0.3396.79,,2018-06-15 14:28:58,2018-06-15 14:28:59,0.738s,PASSED
,,,,,,
Test Cases/NewBugCreation_TestCases/NewBugPage,Chrome 67.0.3396.79,,2018-06-15 14:28:59,2018-06-15 14:29:23,24.327s,PASSED
openBrowser,Chrome 67.0.3396.79,,2018-06-15 14:28:59,2018-06-15 14:29:01,1.694s,PASSED
