Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
NewBugPageScenarios,Chrome 63.0.3239.132,All testcases belonging to this scenario,2018-02-21 11:29:23,2018-02-21 11:30:10,47.006s,PASSED
,,,,,,
Test Cases/NewBugPage,Chrome 63.0.3239.132,,2018-02-21 11:29:23,2018-02-21 11:29:51,28.012s,PASSED
Statement - act_classification_Options = new java.util.ArrayList(),Chrome 63.0.3239.132,,2018-02-21 11:29:24,2018-02-21 11:29:24,0.003s,PASSED
Statement - exp_classification_Options = new java.util.ArrayList(),Chrome 63.0.3239.132,,2018-02-21 11:29:24,2018-02-21 11:29:24,0.002s,PASSED
openBrowser,Chrome 63.0.3239.132,,2018-02-21 11:29:24,2018-02-21 11:29:31,6.724s,PASSED
maximizeWindow,Chrome 63.0.3239.132,,2018-02-21 11:29:31,2018-02-21 11:29:32,1.191s,PASSED
navigateToUrl,Chrome 63.0.3239.132,,2018-02-21 11:29:32,2018-02-21 11:29:39,6.893s,PASSED
setText,Chrome 63.0.3239.132,,2018-02-21 11:29:39,2018-02-21 11:29:39,0.246s,PASSED
setText,Chrome 63.0.3239.132,,2018-02-21 11:29:39,2018-02-21 11:29:39,0.178s,PASSED
click,Chrome 63.0.3239.132,,2018-02-21 11:29:39,2018-02-21 11:29:39,0.166s,PASSED
delay,Chrome 63.0.3239.132,,2018-02-21 11:29:39,2018-02-21 11:29:42,3.041s,PASSED
Statement - newBugTabVisible = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementVisible(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_BugsUI Dashboard/a_New bug)),Chrome 63.0.3239.132,,2018-02-21 11:29:42,2018-02-21 11:29:42,0.123s,PASSED
Statement - If (newBugTabVisible),Chrome 63.0.3239.132,,2018-02-21 11:29:42,2018-02-21 11:29:42,0.103s,PASSED
verifyElementText,Chrome 63.0.3239.132,,2018-02-21 11:29:43,2018-02-21 11:29:43,0.716s,PASSED
verifyElementText,Chrome 63.0.3239.132,,2018-02-21 11:29:43,2018-02-21 11:29:43,0.071s,PASSED
delay,Chrome 63.0.3239.132,,2018-02-21 11:29:43,2018-02-21 11:29:45,2.005s,PASSED
Statement - defaultClassificationValue = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_BugsUI New Bug/DefaultClassification)),Chrome 63.0.3239.132,,2018-02-21 11:29:45,2018-02-21 11:29:45,0.097s,PASSED
"Statement - println(""------Selected default value------:"" + defaultClassificationValue)",Chrome 63.0.3239.132,,2018-02-21 11:29:45,2018-02-21 11:29:45,0.005s,PASSED
verifyEqual,Chrome 63.0.3239.132,,2018-02-21 11:29:45,2018-02-21 11:29:45,0.012s,PASSED
Statement - defaultPackageUIValue = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_BugsUI New Bug/DefaultPackageUI)),Chrome 63.0.3239.132,,2018-02-21 11:29:45,2018-02-21 11:29:45,0.056s,PASSED
"Statement - println(""------Selected default package value------:"" + defaultPackageUIValue)",Chrome 63.0.3239.132,,2018-02-21 11:29:45,2018-02-21 11:29:45,0.001s,PASSED
verifyEqual,Chrome 63.0.3239.132,,2018-02-21 11:29:45,2018-02-21 11:29:45,0.001s,PASSED
delay,Chrome 63.0.3239.132,,2018-02-21 11:29:45,2018-02-21 11:29:46,1.005s,PASSED
selectOptionByLabel,Chrome 63.0.3239.132,,2018-02-21 11:29:46,2018-02-21 11:29:47,0.242s,PASSED
verifyElementText,Chrome 63.0.3239.132,,2018-02-21 11:29:47,2018-02-21 11:29:47,0.072s,PASSED
delay,Chrome 63.0.3239.132,,2018-02-21 11:29:47,2018-02-21 11:29:50,3.004s,PASSED
selectOptionByLabel,Chrome 63.0.3239.132,,2018-02-21 11:29:50,2018-02-21 11:29:51,1.388s,PASSED
verifyElementPresent,Chrome 63.0.3239.132,,2018-02-21 11:29:51,2018-02-21 11:29:51,0.055s,PASSED
verifyElementPresent,Chrome 63.0.3239.132,,2018-02-21 11:29:51,2018-02-21 11:29:51,0.030s,PASSED
,,,,,,
Test Cases/ValidateNewBugPageFields,Chrome 63.0.3239.132,,2018-02-21 11:29:51,2018-02-21 11:29:53,2.089s,PASSED
verifyElementText,Chrome 63.0.3239.132,,2018-02-21 11:29:52,2018-02-21 11:29:52,0.060s,PASSED
verifyElementPresent,Chrome 63.0.3239.132,,2018-02-21 11:29:52,2018-02-21 11:29:52,0.031s,PASSED
verifyElementText,Chrome 63.0.3239.132,,2018-02-21 11:29:52,2018-02-21 11:29:52,0.059s,PASSED
verifyElementPresent,Chrome 63.0.3239.132,,2018-02-21 11:29:52,2018-02-21 11:29:52,0.043s,PASSED
verifyElementText,Chrome 63.0.3239.132,,2018-02-21 11:29:52,2018-02-21 11:29:52,0.067s,PASSED
verifyElementPresent,Chrome 63.0.3239.132,,2018-02-21 11:29:52,2018-02-21 11:29:52,0.059s,PASSED
verifyElementText,Chrome 63.0.3239.132,,2018-02-21 11:29:52,2018-02-21 11:29:52,0.074s,PASSED
verifyElementPresent,Chrome 63.0.3239.132,,2018-02-21 11:29:52,2018-02-21 11:29:52,0.030s,PASSED
verifyElementText,Chrome 63.0.3239.132,,2018-02-21 11:29:52,2018-02-21 11:29:52,0.058s,PASSED
